release_id,estimation_period,frame_vintage,universe,geography_level,geography_id,concept,estimand,estimate,unit,weighted_numerator,weighted_denominator,coverage,design_id,weight_semantics,uncertainty_status
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,50,indigence,fgt2,0.08533480949509988,proportion,1754.142343981273,20556.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,54,poverty,fgt0,0.6117923228882074,proportion,8172.321849140674,13358.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,54,poverty,fgt1,0.33609778126465006,proportion,4489.594162133196,13358.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,54,poverty,fgt2,0.24124620414867423,proportion,3222.5667950179904,13358.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,54,indigence,fgt0,0.30925013025711473,proportion,4130.963239974539,13358.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,54,indigence,fgt1,0.18499483868244918,proportion,2471.161055120156,13358.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,54,indigence,fgt2,0.14782962292995375,proportion,1974.7081030983222,13358.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,58,poverty,fgt0,0.5616623100920536,proportion,4039.4753341820497,7192.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,58,poverty,fgt1,0.2757280906970409,proportion,1983.0364282931182,7192.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,58,poverty,fgt2,0.18480679924754562,proportion,1329.1305001883482,7192.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,58,indigence,fgt0,0.19849395263072556,proportion,1427.5685073201782,7192.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,58,indigence,fgt1,0.11234673559263117,proportion,807.9977223822034,7192.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,58,indigence,fgt2,0.08788237253957006,proportion,632.0500233045879,7192.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,62,poverty,fgt0,0.5453950141241922,proportion,4245.354789942712,7784.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,62,poverty,fgt1,0.26840715821915523,proportion,2089.2813195779045,7784.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,62,poverty,fgt2,0.1802848805625777,proportion,1403.3375102991047,7784.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,62,indigence,fgt0,0.19358473051512415,proportion,1506.8635423297264,7784.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,62,indigence,fgt1,0.10956252078787802,proportion,852.8346618128426,7784.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,62,indigence,fgt2,0.08613310687619938,proportion,670.460103924336,7784.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,66,poverty,fgt0,0.5567568984333284,proportion,8182.0993793761945,14696.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,66,poverty,fgt1,0.29497608823797145,proportion,4334.968592745228,14696.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,66,poverty,fgt2,0.20813368561881682,proportion,3058.7326438541318,14696.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,66,indigence,fgt0,0.2770622316503501,proportion,4071.7065563335454,14696.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,66,indigence,fgt1,0.15770481343580345,proportion,2317.6299382525676,14696.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,66,indigence,fgt2,0.12312478506365965,proportion,1809.4418412955422,14696.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,70,poverty,fgt0,0.5712389715101364,proportion,4712.7215149586245,8250.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,70,poverty,fgt1,0.29735032032804926,proportion,2453.1401427064066,8250.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,70,poverty,fgt2,0.2061796942438938,proportion,1700.9824775121238,8250.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,70,indigence,fgt0,0.2393961962077812,proportion,1975.0186187141949,8250.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,70,indigence,fgt1,0.13759973884390017,proportion,1135.1978454621765,8250.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,70,indigence,fgt2,0.10853510392606311,proportion,895.4146073900207,8250.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,74,poverty,fgt0,0.5165652855954246,proportion,2758.4586250795674,5340.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,74,poverty,fgt1,0.25662479115243986,proportion,1370.3763847540288,5340.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,74,poverty,fgt2,0.17578200684990367,proportion,938.6759165784856,5340.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,74,indigence,fgt0,0.20059536793997954,proportion,1071.1792647994907,5340.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,74,indigence,fgt1,0.1179893972623455,proportion,630.063381380925,5340.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,74,indigence,fgt2,0.09440701305247133,proportion,504.1334497001969,5340.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,78,poverty,fgt0,0.5252383153143705,proportion,2056.3080044557605,3915.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,78,poverty,fgt1,0.24687953680640612,proportion,966.5333865970799,3915.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,78,poverty,fgt2,0.16181961525461755,proportion,633.5237937218277,3915.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,78,indigence,fgt0,0.17020202944005047,proportion,666.3409452577976,3915.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,78,indigence,fgt1,0.09599866955075123,proportion,375.8347912911911,3915.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,78,indigence,fgt2,0.07509092689965698,proportion,293.98097881215705,3915.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,82,poverty,fgt0,0.46732807878600574,proportion,16949.989417568428,36270.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,82,poverty,fgt1,0.23514127237575855,proportion,8528.573949068763,36270.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,82,poverty,fgt2,0.162484180969005,proportion,5893.301243745811,36270.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,82,indigence,fgt0,0.1971530797468663,proportion,7150.742202418841,36270.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,82,indigence,fgt1,0.11454143608345262,proportion,4154.417886746826,36270.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,82,indigence,fgt2,0.090737366374457,proportion,3291.0442784015554,36270.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,86,poverty,fgt0,0.6039615213393802,proportion,6247.981938255888,10345.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,86,poverty,fgt1,0.3361742548579404,proportion,3477.722666505393,10345.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,86,poverty,fgt2,0.24377612614452654,proportion,2521.864024965127,10345.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,86,indigence,fgt0,0.3219186013778616,proportion,3330.247931253978,10345.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,86,indigence,fgt1,0.18978944918359478,proportion,1963.3718518042879,10345.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,86,indigence,fgt2,0.1505219326667787,proportion,1557.1493934378257,10345.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,90,poverty,fgt0,0.4965259614987843,proportion,8524.854232972628,17169.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,90,poverty,fgt1,0.25690038404714416,proportion,4410.722693705418,17169.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,90,poverty,fgt2,0.18001002189902637,proportion,3090.5920659843837,17169.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,90,indigence,fgt0,0.23586674801619234,proportion,4049.5961966900063,17169.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,90,indigence,fgt1,0.13573146416332227,proportion,2330.37350822008,17169.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,90,indigence,fgt2,0.10704696728306579,proportion,1837.8893812829565,17169.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,94,poverty,fgt0,0.47243540988550675,proportion,865.5016709102483,1832.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,94,poverty,fgt1,0.20906821892044983,proportion,383.0129770622641,1832.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,94,poverty,fgt2,0.1316729921835143,proportion,241.22492168019818,1832.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,94,indigence,fgt0,0.13525148085245955,proportion,247.7807129217059,1832.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,94,indigence,fgt1,0.07243803941534531,proportion,132.70648820891262,1832.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,province_2010,94,indigence,fgt2,0.05582694078457043,proportion,102.27495551733303,1832.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,national,ARG,poverty,fgt0,0.4886078001722314,proportion,229241.09882240614,469172.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,national,ARG,poverty,fgt1,0.24815699193959473,proportion,116428.31222228354,469172.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,national,ARG,poverty,fgt2,0.1715802231974204,proportion,80500.63647798012,469172.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,national,ARG,indigence,fgt0,0.21086015935773483,proportion,98929.68268618717,469172.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,national,ARG,indigence,fgt1,0.12130076087123796,proportion,56910.92057948046,469172.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
poverty-estimate-release-2024-q3-province-predictive-v1,2024-Q3,2010,persons,national,ARG,indigence,fgt2,0.09551783676712605,proportion,44814.294511706066,469172.0,1.0,unit_weight_target_year_sample_research_v1,unit weight; persons inherit household predictive contribution by exact membership count,not_supplied
